GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,ESTAB_S,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENLGL,BENVOL,EMPSMCD,EMPSMCD_S,EMPQ1CW,EMPQ2CW,EMPQ3CW,EMPQ4CW,EMPSMOD,EMPSMOD_S,EMPQ1OC,EMPQ2OC,EMPQ3OC,EMPQ4OC,PAYANOC,PAYANOC_S,HOURS,HOURS_S,PAYANCW,PAYANCW_S,PAYQTR1,PAYQTR1_S,CSTCMT,CSTMPRT,CSTMPRT_S,CSTSCNT,CSTSCNT_S,CSTEFT,CSTEFT_S,CSTFUGT,CSTFUNG,CSTFUON,CSTFUOF,CSTFUOT,CSTELEC,CSTELEC_S,RCPTOT,RCPTOT_S,RCPCWRK,RCPCWRK_S,RCPCGDL,FEDDL,SLDL,PRIDL,RCPOTH,RCPOTH_S,RCPCCNDL,RCPNCW,RCPNCW_S,VALADD,VALADD_S,INVMATB,INVMATB_S,INVMATE,INVMATE_S,ESTCIN,ESTCIN_S,RCPCIN,RCPCIN_S,ESTCNO,ESTCNO_S,RCPCNO,RCPCNO_S,ESTCNR,ESTCNR_S,RCPCNR,RCPCNR_S,ASTBGN,CEXTOT,CEXTOT_S,ASRET,ASTEND,ASTEND_S,DPRTOT,RPTOT,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0400000US17,17,Illinois,,238160,Roofing contractors,,2012,776,12.7,6288,7.0,262602,5.3,87712,4.7,50277,37435,4492,7.5,3712,4937,4985,4335,1795,10.1,1656,1904,1817,1804,95023,7.9,7287,8.2,167579,5.8,42933,5.2,596552,439613,7.0,138983,14.4,17956,7.8,15312,818,14220,1092,110,1716,15.3,1136828,6.4,1135720,6.4,170225,20994,149231,965496,1108,12.0,283992,996737,5.8,540276,5.5,30924,12.9,31600,11.8,227,19.0,701106,7.3,544,16.2,410319,12.5,5,0.0,24295,0.0,142134,7846,6.1,4245,145735,6.2,25800,19948,10151,10.0,9798,2.3,114920,8.8,9712,1275,2068,443,3899,3239,6875,6683,8661,7526,64539
0400000US17,17,Illinois,,238170,Siding contractors,,2012,597,15.1,1985,14.5,59982,14.1,12092,14.3,8433,3659,1276,15.3,1005,1496,1384,1218,709,19.0,655,755,766,661,28157,19.5,2124,14.7,31825,14.2,10811,14.1,225986,135568,17.1,82831,25.6,7587,16.3,6581,118,6080,501,151,738,21.7,352504,17.0,351381,16.9,7419,,,343962,1123,90.6,148857,268550,15.7,126518,15.6,12459,6.9,4490,19.5,149,29.9,100097,21.8,439,17.8,247917,22.3,9,72.5,3367,69.0,58453,1917,40.3,902,59468,18.5,10512,6675,5011,25.1,1663,63.3,37444,20.4,,4741,,268,1914,2444,654,5805,2151,1703,17554
0400000US17,17,Illinois,,238190,"Other foundation, structure, and building exterior contractors",,2012,83,35.5,714,22.7,37206,15.4,11022,19.0,5785,5237,593,26.3,422,608,656,687,121,13.3,110,112,131,130,10389,10.6,811,17.7,26817,19.8,6239,11.2,,24994,10.5,2289,28.4,,,1956,,1751,205,11,171,13.9,,,110908,14.0,13149,4100,9049,97760,,,61588,108620,14.0,82030,15.7,,,1877,38.2,44,48.6,,,38,53.3,,,1,0.0,,,17534,1947,37.4,,,,3899,1903,937,23.5,966,24.0,8687,17.3,,,,8,306,457,,,884,968,5424
0400000US17,17,Illinois,,238210,Electrical contractors and other wiring installation contractors,,2012,2597,7.3,26454,3.1,1701190,2.3,694621,2.4,233491,461130,18926,3.1,17798,19068,19530,19310,7527,4.6,7222,7584,7680,7623,482650,3.1,34933,3.0,1218539,2.4,378808,2.3,2302650,1796197,3.2,442234,3.9,64220,5.4,56086,1363,46211,9875,416,6355,9.2,5856670,2.8,5787144,2.8,1353487,104027,1249460,4433656,69526,11.1,2484832,5344910,2.8,3554020,2.8,78460,8.9,82499,8.5,1107,10.4,3959462,2.7,1399,10.5,1630041,7.4,91,43.2,197640,4.4,770147,68542,6.3,18882,819806,5.5,109871,91606,42410,4.9,49196,16.0,369167,5.6,14670,6113,2721,3579,22130,27265,4038,8750,34233,19403,226264
0400000US17,17,Illinois,,238220,"Plumbing, heating, and air-conditioning contractors",,2012,3644,6.3,33468,3.1,2055256,2.3,799660,2.2,284468,515192,23828,3.1,22033,24077,25652,23548,9640,4.5,9519,9855,9611,9576,596709,3.3,42543,3.1,1458547,2.4,455837,2.3,2783009,2023287,3.7,662064,4.0,97658,4.4,79355,6675,72581,6773,2163,9465,5.7,6647011,2.8,6560174,2.8,981644,120258,861386,5578530,86838,12.5,2444134,5898110,2.9,3864003,2.8,139205,8.4,143990,7.7,1805,8.4,4203774,3.2,1709,9.6,2325833,5.5,130,36.8,30567,33.5,833057,55720,8.1,33931,854846,4.5,182033,119436,59291,5.7,60145,21.2,471459,4.3,10129,12292,3235,7843,25204,27026,6520,33686,48959,29287,267279
0400000US17,17,Illinois,,238290,Other building equipment contractors,,2012,319,16.0,5301,4.6,415895,3.5,186381,3.5,59051,127330,3756,4.5,3520,3608,3954,3941,1545,6.5,1558,1552,1536,1535,117840,4.6,7549,4.5,298055,3.6,97625,3.5,326843,261195,5.5,55353,11.6,10294,9.0,7834,425,7593,241,475,1560,23.2,1119922,4.1,1116570,4.1,89823,23815,66009,1026747,3351,31.1,275641,1061217,4.1,793079,3.9,10299,23.2,10728,22.6,97,24.8,,,218,20.6,641047,5.4,3,0.0,,,92090,4643,10.5,3588,93145,7.9,8735,17378,7991,10.3,9386,8.8,65666,5.5,1179,464,507,3860,3907,4097,666,2772,11579,6564,30073
0400000US17,17,Illinois,,238310,Drywall and insulation contractors,,2012,734,13.6,6827,6.3,347211,4.7,160662,4.3,48234,112428,5485,6.4,5487,5571,5296,5586,1342,11.8,1295,1304,1376,1393,78055,10.0,15593,25.2,269156,4.6,83997,4.5,474919,355974,9.8,101069,40.4,17876,12.3,13946,1929,12047,1899,315,1686,16.3,1120717,9.2,1119157,9.2,145967,26424,119544,973189,1561,53.4,679747,1018088,7.1,645798,6.4,12403,22.1,15526,14.2,265,20.5,566545,8.4,468,17.8,,,1,0.0,,,132510,4855,18.4,954,136411,13.6,17301,16142,9855,19.2,6287,8.4,62092,12.2,4536,4575,489,545,3011,3108,1614,2617,4666,6192,30738
0400000US17,17,Illinois,,238320,Painting and wall covering contractors,,2012,1245,10.9,7083,8.1,295202,6.6,95046,6.6,39255,55791,5649,8.9,5225,6278,5917,5174,1434,13.3,1371,1463,1542,1360,72542,9.9,9184,9.8,222660,7.2,64792,7.8,238635,163456,8.6,58072,24.7,17106,14.0,13853,750,11088,2765,207,2296,18.2,845515,7.7,841748,7.7,141925,33166,108759,699823,3767,51.9,359233,783676,7.3,606881,7.1,10471,62.0,11350,61.4,188,25.3,261921,11.6,977,12.4,570527,10.0,81,44.8,9300,52.4,128444,8799,19.2,5025,132219,9.1,28618,17293,9231,13.2,8062,10.0,57179,10.6,5090,1819,436,473,4283,2719,1236,2943,5098,8533,24549
0400000US17,17,Illinois,,238330,Flooring contractors,,2012,666,14.2,3011,9.6,133677,7.0,30454,8.9,18127,12327,1968,10.7,1951,2119,2005,1796,1044,12.3,1010,1044,1092,1029,49137,8.7,3645,11.1,84539,8.1,30703,7.0,249031,183259,10.1,60034,12.4,5738,12.7,4498,219,3906,592,54,967,12.7,522245,8.0,514236,8.1,55747,2983,52764,458489,8009,6.6,219660,454202,8.0,273214,7.2,3426,23.4,3805,22.2,180,24.4,293667,10.5,482,17.4,212924,12.9,5,36.1,7645,36.0,41288,2699,24.2,1111,42875,9.8,8708,8136,7634,12.4,502,27.2,46510,8.4,1218,309,265,507,2379,1354,887,1188,2527,2649,33228
0400000US17,17,Illinois,,238340,Tile and terrazzo contractors,,2012,337,20.0,1807,13.4,72173,10.4,20832,10.4,11289,9543,1365,13.4,1333,1324,1477,1325,442,22.0,426,426,454,462,20205,15.3,2568,14.8,51969,11.0,16584,9.9,85938,76589,10.6,5325,25.3,4024,16.1,2790,240,2754,36,23,971,19.9,229214,9.4,226673,9.5,12744,,,213929,2541,37.3,115128,221348,9.6,143276,9.6,6097,23.5,5827,21.1,115,35.9,89383,13.4,220,24.4,129443,12.9,3,81.7,7847,81.7,35912,2610,23.9,1846,36676,10.5,6408,4875,4707,28.1,168,58.5,20139,25.6,,279,,,1078,1143,575,1357,1453,2215,11738
0400000US17,17,Illinois,,238350,Finish carpentry contractors,,2012,1549,9.6,6002,8.4,254269,6.9,65831,7.2,33245,32586,4315,9.4,3984,4414,4574,4289,1686,10.4,1741,1691,1627,1687,77343,8.8,12552,42.4,176926,7.4,53409,6.3,580754,362231,8.0,204647,12.1,13876,9.6,10644,882,9572,1072,120,2231,14.4,1073374,6.7,1062494,6.7,168580,7636,160944,893914,10880,46.6,202649,857847,6.6,492619,6.5,11715,16.0,12176,27.6,365,19.2,,,1183,11.0,764722,7.8,1,0.0,,,153085,4913,20.7,6594,151404,9.9,25083,19841,15273,13.0,4569,19.5,71138,12.5,1640,1636,785,640,4987,2509,1642,13013,7371,9121,27794
0400000US17,17,Illinois,,238390,Other building finishing contractors,,2012,296,19.2,4046,8.8,183953,5.4,59150,4.7,28951,30199,2932,10.1,2677,2774,3083,3193,1114,12.3,1003,1027,1010,1417,54872,10.1,5529,10.7,129081,4.7,41659,5.5,146523,85933,9.1,53588,14.9,7003,11.5,5095,815,4901,193,201,892,11.3,484100,5.9,460310,5.8,25654,5146,20508,434656,23790,22.2,97095,406722,5.8,337576,5.4,2794,12.4,3301,12.1,93,32.0,,,202,23.9,248832,9.0,1,0.0,,,73828,9936,15.6,309,83455,9.4,20381,13484,7992,9.6,5493,6.5,43954,9.1,9049,2584,415,1974,1973,1788,1096,2927,2378,2643,17127
0400000US17,17,Illinois,,238910,Site preparation contractors,,2012,1182,9.5,10691,4.4,534430,3.2,165942,2.8,72890,93052,8410,4.5,7323,9325,8694,8298,2281,6.1,2291,2234,2326,2273,125225,4.8,13877,4.9,409206,3.4,101835,3.2,992124,523811,5.3,338327,4.3,129986,4.5,111892,1190,57800,54092,2938,13966,2.9,2383101,3.9,2356697,3.9,575222,47974,527248,1781476,26404,14.7,856265,2018371,4.2,1390977,4.6,37286,21.6,33001,28.9,207,19.3,779987,5.0,946,10.8,1432631,5.7,29,66.5,144079,2.8,1358391,89335,8.1,110893,1336833,5.1,208229,65373,17533,7.7,47840,3.8,202031,5.7,2153,1391,4273,641,7693,33557,9254,7109,13477,17722,104761
0400000US17,17,Illinois,,238990,All other specialty trade contractors,,2012,956,10.7,7992,6.1,400842,4.3,90602,4.1,52316,38285,5932,6.8,3740,7435,7621,4932,2060,6.5,1732,2166,2276,2066,119286,5.5,10124,6.0,281555,4.7,61038,4.1,595791,427364,5.4,127308,8.4,41119,6.8,35166,1446,26433,8733,1936,2571,6.4,1527429,5.0,1448585,5.2,255699,18277,237422,1192886,78844,7.3,402097,1321277,5.2,931638,5.6,28721,10.3,37364,17.7,284,17.6,532518,7.5,668,13.4,806246,8.0,4,0.0,109821,0.0,665816,26258,12.4,9327,682747,4.7,110101,51793,15015,9.7,36778,4.9,131800,5.1,3876,2318,804,828,5712,14170,3348,6777,15402,14488,64076
0400000US18,18,Indiana,,236115,New single-family housing construction (except for-sale builders),,2012,673,13.1,2058,12.0,60153,9.8,10123,10.3,6813,3310,1446,14.8,1470,1402,1426,1485,612,14.0,630,613,608,598,23551,13.1,2549,14.3,36602,12.4,15209,10.7,563163,283352,13.5,272490,17.8,7321,17.4,5676,382,4473,1203,97,1166,24.6,,,694894,13.4,,18,,,,,11340,422404,11.9,,,39020,22.0,37929,24.4,140,27.7,235015,23.8,533,14.9,459878,16.2,0,,0,,70465,971,18.2,2089,69347,14.1,9744,2848,2327,28.1,521,42.9,34202,18.8,,,,,1831,1662,1608,2162,3755,6606,14003
0400000US18,18,Indiana,,236116,New multifamily housing construction (except for-sale builders),,2012,34,24.5,350,9.6,25418,7.8,4993,8.0,2361,2632,71,16.5,72,71,71,70,279,8.8,264,289,283,280,22189,7.6,146,19.7,3229,13.8,5857,7.7,306251,63008,8.7,241514,5.2,1729,10.2,774,265,701,73,0,691,11.5,,,357248,5.8,,0,,,,,0,115735,7.4,,,0,,0,,0,,0,,34,24.4,357248,5.8,0,,0,,28646,4833,3.0,309,33170,2.9,3765,4948,4164,3.5,784,9.8,27787,1.9,3464,,522,,1040,609,922,830,3261,312,16732
0400000US18,18,Indiana,,236117,New housing for-sale builders,,2012,203,19.3,1880,9.8,81719,4.6,15747,3.5,8833,6914,890,14.9,873,916,921,850,990,7.9,985,992,1000,985,51266,3.0,1744,19.4,30453,9.5,18350,4.2,760590,351433,10.5,404690,3.0,4467,13.7,2188,544,1884,303,15,1720,13.6,979440,4.9,976017,4.9,988,0,988,975029,3423,16.3,45165,571326,7.2,218850,4.8,41922,8.0,46834,6.0,66,27.2,,,135,25.7,642724,5.7,2,0.0,,,49897,4316,10.1,3962,50250,8.2,6783,22342,21746,63.4,596,16.3,71534,22.3,,,211,372,1199,3461,2231,6759,23925,2953,27653
0400000US18,18,Indiana,,236118,Residential remodelers,,2012,1696,8.3,6305,4.6,182425,3.7,32068,4.1,21028,11041,4148,6.0,3870,4338,4380,4005,2156,4.1,2154,2237,2205,2031,72155,3.1,7576,6.2,110270,5.2,41695,3.7,556680,323411,6.7,215055,7.2,18215,8.0,15005,696,14205,800,87,2427,8.8,910330,5.0,904285,5.0,13426,1619,11807,890859,6045,18.6,61117,689230,4.9,353649,4.5,24252,32.5,22286,29.5,250,18.6,,,1388,9.3,627039,6.7,57,52.7,,,143618,8672,11.2,3372,148919,6.2,19321,10337,7394,8.3,2943,12.4,72108,4.9,824,1706,688,457,4915,2827,2285,9495,4983,4970,38959
0400000US18,18,Indiana,,236210,Industrial building construction,,2012,88,33.9,2748,5.9,158149,3.6,56860,2.3,23333,33528,2213,6.2,2099,2293,2205,2255,535,6.6,533,531,537,540,38016,3.1,4231,5.8,120134,3.8,36873,3.1,538826,174516,8.8,359448,2.9,4861,17.0,4245,139,2575,1671,87,389,7.5,840070,4.0,840070,4.0,146677,8302,138375,693393,0,,69037,480622,5.5,301245,4.9,1451,3.2,1936,2.5,27,55.6,,,59,43.1,169766,17.5,1,0.0,,,138423,3872,11.3,3186,139109,28.7,14106,6930,2292,6.6,4638,4.0,41828,14.1,,,,,940,3186,414,561,1848,2545,20125
0400000US18,18,Indiana,,236220,Commercial and institutional building construction,,2012,676,10.0,10287,3.4,537314,2.4,145761,1.9,59085,86676,6787,3.9,6227,7192,6908,6819,3500,4.0,3472,3508,3527,3495,221708,3.2,12234,3.4,315607,2.5,120575,2.7,3225319,731484,3.7,2466112,3.6,27722,17.3,22287,784,18117,4170,770,3881,4.8,4284214,3.1,4232698,3.1,783822,110683,673139,3448876,51516,8.7,576004,1766586,2.9,1058895,2.7,9204,14.6,9432,16.6,137,18.8,1228792,4.3,531,11.8,2939568,4.1,8,42.8,64338,10.5,467838,30364,10.9,32114,466088,2.8,76367,45798,22872,31.1,22926,5.7,163576,4.1,8133,2157,1735,1462,6535,9054,3132,6445,12496,14123,98303
0400000US18,18,Indiana,,237110,Water and sewer line and related structures construction,,2012,226,18.3,4203,3.6,214287,2.8,54569,2.7,26590,27979,3225,3.7,2994,3344,3399,3164,978,4.1,963,987,982,980,61165,2.1,5864,3.3,153122,3.3,38917,3.1,558587,419687,3.1,114540,6.8,24360,4.6,21660,297,15137,6523,905,1499,4.5,1129894,2.8,1125709,2.8,348641,,,777068,4185,90.5,127786,1011169,2.6,571307,2.5,13217,2.7,13456,3.0,90,25.8,,,133,25.5,371562,7.0,2,0.0,,,431735,17398,4.1,14143,434990,2.0,80269,10189,4965,10.4,5224,7.6,69633,4.0,,451,672,,1812,14520,1321,,3613,3039,42582
0400000US18,18,Indiana,,237120,Oil and gas pipeline and related structures construction,,2012,18,12.4,3049,0.8,232002,0.4,58587,0.2,23216,35371,2624,0.5,2573,2675,2684,2564,425,2.3,271,380,381,669,30329,1.6,5516,0.4,201674,0.3,56102,0.3,117342,81517,2.2,,,,,8430,,3881,4549,431,,,637992,0.8,,,,,,,,,,608174,0.7,520649,0.5,3787,5.4,3579,5.9,7,33.5,,,9,0.0,337005,0.0,2,0.0,,,125254,17720,0.6,5577,137397,0.6,14212,11774,414,0.0,11360,0.0,33049,3.0,,,,,952,4550,387,,5282,1858,10793
0400000US18,18,Indiana,,237130,Power and communication line and related structures construction,,2012,135,23.2,5152,2.2,319265,1.3,115683,0.7,44816,70867,3884,1.8,3548,3774,4131,4083,1268,5.9,1176,1316,1289,1292,48591,3.8,9148,1.5,270674,1.1,64488,1.4,483259,236873,1.7,228034,1.7,18352,4.9,15942,445,15290,651,856,1109,14.1,1304136,1.2,1303618,1.2,40493,0,40493,1263125,518,8.2,60002,1075584,1.2,820877,1.0,12849,18.1,15339,14.9,60,35.8,439887,1.6,51,28.8,500579,2.8,24,72.6,363152,0.1,218920,14722,6.0,7596,226046,2.3,36170,20577,3368,9.7,17209,1.6,119397,1.4,,1942,,,2104,6036,511,,5451,2901,98969
0400000US18,18,Indiana,,237210,Land subdivision,,2012,17,37.9,88,9.3,5439,9.7,946,8.6,538,409,63,10.1,62,65,66,61,25,18.8,23,26,24,27,1506,20.3,149,12.6,3933,10.2,1152,11.0,18712,10996,25.4,,,,,,,,0,,,,37105,22.6,,,0,0,0,,,,,29051,20.4,18393,19.0,100,54.8,80,54.8,1,54.8,,,15,41.0,24583,20.0,0,,0,,,,,102,4602,7.2,2479,628,,,,,1919,21.6,0,18,,,71,83,24,25,525,,
0400000US18,18,Indiana,,237310,"Highway, street, and bridge construction",,2012,175,13.3,6382,3.3,429206,2.2,145910,2.1,60928,84982,5102,3.5,3403,6374,6687,3944,1280,3.6,1278,1328,1277,1237,109835,2.4,9647,3.8,319371,2.3,56590,3.7,1561579,872893,1.8,611539,1.2,77147,7.7,54613,15007,29616,24997,2692,4836,10.4,2464292,1.8,2447815,1.8,1986234,164386,1821848,461582,16477,7.7,476455,1836277,2.2,902713,2.7,54488,2.6,23693,4.9,54,17.1,,,117,18.1,1401707,2.7,3,0.0,,,676108,41424,4.7,50986,666546,3.4,63922,40908,5993,6.0,34915,1.7,210422,1.8,,8584,,,4242,10686,1633,798,14506,7793,160892
0400000US18,18,Indiana,,237990,Other heavy and civil engineering construction,,2012,75,28.8,876,8.8,74102,4.3,18652,4.0,6853,11799,641,11.0,611,774,611,567,236,6.2,229,230,238,245,37759,1.8,1380,10.4,36342,8.1,26070,2.7,67528,51555,14.6,10300,11.4,5674,13.7,,,,4263,,,,234423,6.6,234232,6.6,,,,,191,68.9,,223933,6.7,166895,4.8,2735,23.5,2680,23.6,54,34.4,120212,12.4,21,52.2,114020,3.9,0,,0,,,,,2842,73795,10.1,16545,4985,,,,,19461,12.9,2893,,,19,531,2757,96,,1220,,
0400000US18,18,Indiana,,238110,Poured concrete foundation and structure contractors,,2012,467,13.3,3396,7.3,116312,5.7,25491,5.3,15184,10306,2909,7.4,2568,3002,3102,2963,487,9.8,440,468,543,496,19577,7.6,5210,7.5,96735,6.0,22245,5.6,259449,171807,7.2,70635,7.6,17007,8.3,15320,513,13434,1886,234,939,11.9,504365,6.3,496237,6.4,62960,1338,61622,433278,8127,8.2,203188,425602,6.5,244916,6.3,7812,27.9,8573,28.1,100,20.8,161394,12.4,367,15.9,334843,7.3,0,,0,,134246,10853,18.2,5396,139703,8.0,32466,8801,3724,9.5,5078,10.4,34984,10.5,41,739,86,114,2404,3523,1010,926,3934,6210,15995
0400000US18,18,Indiana,,238120,Structural steel and precast concrete contractors,,2012,68,24.1,1174,8.8,57019,6.9,28382,8.0,9611,18771,1042,8.8,1068,1057,1064,980,131,12.4,124,129,135,137,9705,9.7,1649,7.8,47314,6.9,12177,7.8,42815,27925,13.5,10743,34.3,4146,14.6,3752,,2965,787,,,,170904,9.8,170621,9.9,40060,10402,29659,130561,284,41.2,121008,159878,9.2,128090,9.4,495,16.0,699,15.5,5,29.3,39744,19.3,63,26.1,130877,11.4,0,,0,,32814,3131,5.2,535,35409,10.7,3790,11344,1506,15.7,9837,16.7,9089,9.9,,204,,102,509,1603,189,149,1540,578,3875
0400000US18,18,Indiana,,238130,Framing contractors,,2012,282,18.8,1196,10.4,42012,8.1,8040,7.7,5332,2708,954,11.5,1024,975,924,892,242,17.9,237,238,256,238,10345,15.1,1854,12.3,31667,8.6,8457,10.1,154167,86124,13.1,64114,22.5,3929,14.5,3410,,3228,182,,380,19.3,262136,12.0,261287,12.0,10109,,,251179,848,23.5,118136,197174,10.5,107969,9.1,2795,14.0,3071,13.6,45,44.9,63540,13.0,218,21.0,157923,19.0,18,91.8,39824,9.7,34511,1370,22.2,2203,33679,12.0,6662,1035,321,36.8,715,29.3,14773,18.8,,243,,,996,1123,451,727,884,1627,8685
0400000US18,18,Indiana,,238140,Masonry contractors,,2012,325,17.7,2513,8.4,81035,6.4,28971,4.9,12810,16161,2059,8.2,1707,2308,2270,1952,454,17.2,445,471,463,437,15059,10.3,3022,9.2,65975,6.5,14759,5.9,90659,68928,6.9,16566,12.6,5165,12.8,4286,288,3658,628,121,469,15.8,269100,5.9,263086,5.9,71788,12798,58990,191298,6014,32.9,146878,246520,6.0,178441,5.9,3392,7.3,3756,5.1,90,28.4,126587,8.3,235,21.8,136499,8.4,0,,0,,59244,3967,26.0,5158,58053,11.4,9157,5608,1927,11.1,3681,7.2,19505,7.3,332,354,373,139,949,1901,357,558,1523,2496,10523
0400000US18,18,Indiana,,238150,Glass and glazing contractors,,2012,81,29.6,802,12.1,30784,9.5,9461,9.5,3632,5830,547,12.2,547,555,566,520,255,13.2,248,249,255,269,10205,9.4,1003,12.5,20579,10.8,7763,9.9,58245,53853,9.7,2220,2.3,2171,14.3,1708,,1543,165,,301,11.7,109693,9.3,108345,9.2,25385,3211,22175,82960,1348,34.0,70524,106125,9.3,51449,10.7,3974,8.3,4130,8.1,45,29.6,,,34,58.6,,,2,72.7,,,19511,1608,21.9,869,20250,5.6,3387,3394,2230,9.4,1164,3.3,6911,8.2,,,105,,591,487,243,502,660,917,3063
0400000US18,18,Indiana,,238160,Roofing contractors,,2012,428,15.0,4355,6.3,168907,5.0,42329,4.4,22243,20085,3290,6.2,2904,3378,3464,3413,1065,12.6,1026,999,1045,1192,60865,5.9,5113,6.3,108042,5.8,32262,4.6,379935,300157,9.0,67323,22.1,12455,8.8,10024,324,8430,1594,947,1161,14.8,729254,7.5,726656,7.5,108056,10811,97244,618600,2598,55.8,147260,659333,6.5,349319,5.4,13849,15.7,16383,19.3,132,21.0,461414,9.0,295,19.7,,,1,0.0,,,101546,7504,16.8,2853,106197,6.0,21128,9464,6291,13.6,3173,4.6,68430,13.4,188,733,474,307,2727,2987,2538,9104,5108,4312,39950
0400000US18,18,Indiana,,238170,Siding contractors,,2012,175,23.3,697,18.3,20591,15.4,3559,17.0,2265,1293,544,21.3,410,480,614,673,153,15.3,164,154,154,141,5970,10.9,857,21.0,14621,19.8,4156,15.8,45640,33317,19.4,10282,19.6,2041,23.8,1453,,1365,88,,516,62.2,88025,18.6,87295,18.8,8533,613,7919,78763,730,18.2,33286,77014,19.3,42385,20.0,,,606,9.9,36,56.2,32663,19.8,139,25.4,54632,27.5,0,,0,,8433,95,52.4,329,8198,20.1,2611,1057,647,31.5,410,30.2,4889,35.9,,,25,,631,426,401,572,973,199,1539
0400000US18,18,Indiana,,238190,"Other foundation, structure, and building exterior contractors",,2012,97,24.9,1060,17.6,49427,7.3,16423,4.1,5435,10987,802,17.8,841,845,723,801,257,19.3,255,259,270,245,16158,12.1,1155,11.4,33269,6.7,11673,6.7,90349,71660,11.4,16107,3.6,2582,21.7,2291,,1686,605,,,,194275,9.3,192643,9.4,7517,122,7395,185126,1632,37.7,114558,176536,10.1,103926,10.2,,,2083,41.6,18,54.0,123066,11.6,78,28.0,69577,15.9,0,,0,,18657,3712,36.1,50,22319,17.7,2964,5890,967,10.4,4924,8.9,14621,17.2,2090,307,125,175,612,1062,200,470,937,1330,7312
0400000US18,18,Indiana,,238210,Electrical contractors and other wiring installation contractors,,2012,1144,9.2,14214,3.0,699539,2.1,235381,1.8,89153,146228,11143,2.9,10293,11230,11355,11695,3071,4.7,2998,3120,3041,3126,165949,3.7,19799,2.8,533590,2.0,156084,2.2,969196,780064,3.1,148627,10.8,40506,4.3,36499,843,32878,3621,154,3009,6.8,2337038,2.7,2314655,2.7,470598,75340,395258,1844057,22383,12.7,1085370,2166029,2.6,1367842,2.5,33968,7.3,37885,7.4,558,12.6,1356046,2.5,564,13.5,941925,5.6,22,84.4,16684,50.1,327292,24957,13.7,16152,336097,5.2,57996,37513,16228,5.4,21285,3.2,131123,5.7,21568,2073,1193,1090,9929,9296,2014,5864,9920,8261,59915
0400000US18,18,Indiana,,238220,"Plumbing, heating, and air-conditioning contractors",,2012,1716,8.0,21450,3.4,1258933,2.2,396754,2.6,148411,248343,15779,3.7,14669,16104,16697,15646,5671,4.2,5635,5572,5680,5797,317425,2.6,29324,3.2,941508,2.4,271708,1.7,1818410,1157148,2.9,590031,2.3,71232,3.8,56533,7471,53398,3135,263,6965,5.7,4256956,2.7,4204134,2.7,664566,111312,553254,3539568,52822,15.3,1558552,3614103,2.8,2438546,2.9,57610,5.2,59957,5.3,1096,9.6,2801433,2.3,573,14.9,1358490,6.8,47,44.8,44211,23.7,451941,39668,9.7,22182,469427,4.0,78341,61188,26549,4.5,34639,6.2,355158,2.7,13886,9082,1985,2272,16613,16045,4330,34816,46956,21869,187304
0400000US18,18,Indiana,,238290,Other building equipment contractors,,2012,130,16.0,3599,5.1,214726,3.0,85642,2.9,31543,54099,2666,5.4,3109,2443,2432,2679,933,4.9,975,944,916,898,68023,3.1,5168,5.2,146703,3.4,66482,2.4,185015,132430,5.7,42891,4.5,9694,14.1,7627,703,6927,700,145,1219,17.7,720013,8.1,695452,7.7,38939,5606,33333,656513,24561,23.7,204836,652561,8.1,534998,9.9,13319,19.6,17643,27.2,39,18.2,,,89,22.0,465449,10.9,2,0.0,,,98090,12381,4.6,1536,108935,8.4,14927,10319,5225,5.9,5094,6.8,37546,8.0,1504,568,109,860,2089,2456,1849,1024,2817,1982,22288
0400000US18,18,Indiana,,238310,Drywall and insulation contractors,,2012,361,18.6,3150,8.5,115450,5.7,39907,4.1,17474,22433,2621,8.9,2441,2711,2704,2628,529,12.2,529,515,522,550,24921,6.2,4649,8.9,90529,6.1,28631,6.4,217903,125805,8.2,78418,12.7,13680,6.6,5611,,5192,420,,,,,,430597,7.7,76221,9804,66417,354376,,,244735,352179,7.2,,,8686,23.3,13520,22.2,99,27.0,294857,8.8,262,23.6,135740,15.1,0,,0,,46456,3989,29.0,1830,48615,14.4,7165,20804,3638,12.9,17167,2.0,48084,32.6,370,1009,162,241,1356,1361,866,761,2141,2435,37383
0400000US18,18,Indiana,,238320,Painting and wall covering contractors,,2012,547,14.2,3826,7.0,125017,4.5,35438,4.7,19899,15539,2981,7.4,2699,3257,3135,2834,845,13.3,832,865,873,810,33850,7.2,4839,5.7,91167,4.8,25294,4.6,110204,80035,6.8,21638,17.7,8531,8.4,7074,265,6276,798,309,883,11.8,360968,6.8,359485,6.8,25264,2381,22883,334220,1484,61.5,136753,337846,6.4,250765,6.6,,,2223,22.1,129,27.3,,,417,16.7,219921,10.6,1,0.0,,,51289,2927,10.0,2269,51947,5.4,10838,6135,2714,10.4,3421,18.3,28186,7.4,21,380,357,154,1862,1924,669,1367,1670,2696,17087
